Time;user_addr;sum;count
2019-04-18 02:59:59;0x1b1b6cAfD129220Cd3Ed0fCc0e6871b16BFCcd8f;47.66;8.00
2019-04-18 02:59:59;0x1FF70940335DaC9cEe5883f6c5B839f60B062221;20.10;8.00
2019-04-18 02:59:59;0x19424F9f78d5bAbfDecEC9be66F9563599a29d5B;26.98;8.00
2019-04-18 02:59:59;0x15C423E2C5E4980D556ACd3A02CcB160D0A1d03A;0.55;8.00
2019-04-18 02:59:59;0x143384aE01B5F244Be74fE56767F4752AEB929Af;22.83;8.00
2019-04-18 02:59:59;0x13C26855E459c04BF961c2Bb1E3D2E3F2CCfc576;12.85;8.00
2019-04-18 02:59:59;0x139FcAB728651104ab8D44497c2825013B9BFF2E;1.30;8.00
2019-04-18 02:59:59;0x13651A0f8f943175F9388ba7bACb9D34accBC272;80.39;8.00
2019-04-18 02:59:59;0x12EAfeb805f4b5A86164F003fF868b5d96F18448;17.74;8.00
2019-04-18 02:59:59;0x0ec8F9bA12f06Cc3Aa578dA1284Bf3cB354626dD;22.72;8.00
2019-04-18 02:59:59;0x0eDe26ea302cf6902ef442581cAc1363307186D7;0.90;8.00
2019-04-18 02:59:59;0x0c1E70cddd46bECEE0f67aAF64F022AFc029e827;12.76;8.00
2019-04-18 02:59:59;0x065eb78B47F0F70d43Ba33f6EBeb8ffe2248A364;10.46;8.00
2019-04-18 02:59:59;0x0049FAB7f5dD1F26F057BD5d972Ffc6ba3c349Dd;45.52;8.00
2019-04-18 02:59:59;0x003a8A320a357b8E100E96e969044d14732228c5;4.16;8.00
2019-04-18 02:59:59;0x0001029A5295a945Fe2A1Fa6725616aC521860FE;10.42;8.00
2019-04-18 02:59:59;0xfE6524AC5f0c01132785e56d518b77E89184A6ff;4.35;7.00
2019-04-18 02:59:59;0xfB0018Ad46c669B6a4c0e589C53Db27daF7f7930;28.33;7.00
2019-04-18 02:59:59;0xf807Ea9aa78D0615e1F87aEaf9ca2A660fF029F6;18.80;7.00
2019-04-18 02:59:59;0xf7Ac4B5a212afC4F9F0ab09Ef23a51001B7a87Fa;3.73;7.00
2019-04-18 02:59:59;0xf50a62f1eCb7715624B54A6381B03DBA619142C5;35.75;7.00
2019-04-18 02:59:59;0xeF5fA9F994Bd79FA2Ce48C57D97e315f0Af2cEcF;3.76;7.00
2019-04-18 02:59:59;0xeB7d4f8809C0DB6b3910660A3768b4debd233589;0.78;7.00
2019-04-18 02:59:59;0xeA2F87D1AFd323035E82A409e522625E1399f947;83.66;7.00
2019-04-18 02:59:59;0xe8324C980791dF99215b4e337D1DeE5f5c0988a8;44.39;7.00
2019-04-18 02:59:59;0xe813dee553d09567D4873d9bd5A4914796367082;20.33;7.00
2019-04-18 02:59:59;0xe7e93CD620c62D75586EFb91Db9157F09072AFD9;8.68;7.00
2019-04-18 02:59:59;0xe5859f51ef87c9da4658DE3F65e7121533ecd3b7;0.01;7.00
2019-04-18 02:59:59;0xd65e13CFC6bf19C01207304FdedcBa10970B772B;23.85;7.00
2019-04-18 02:59:59;0xd5e4868B51439ac87279B0d0117B7E2f36475058;80.31;7.00
2019-04-18 02:59:59;0xd5d21B9232AB1e6c7622BF2375f0365Bc3A6b10d;8.15;7.00
2019-04-18 02:59:59;0xd31AdF7f9e880cE627a5C2593ecC7D475C862309;7.56;7.00
2019-04-18 02:59:59;0xcE76b221DefC722fCfFe27a43c7E95B8138373E5;1.39;7.00
2019-04-18 02:59:59;0xcD0c599f1B6709A026978A75e0CA2021446E2ED6;0.16;7.00
2019-04-18 02:59:59;0xc53a50c0011d540eEC76670aD3EE8299c9d8235f;2.05;7.00
2019-04-18 02:59:59;0xc2954f5752C5bf0F5630dC5B902b69ca09Fd5211;21.55;7.00
2019-04-18 02:59:59;0xc1FA95AE94cfEabdc27E65880E9e596458f8bBFF;21.10;7.00
2019-04-18 02:59:59;0xbbe2e659cFF6B98C2aB00f5f729125495d7e6dd9;11.57;7.00
2019-04-18 02:59:59;0xbEC00F9246Df06785D64B12BEcEAEE1fA34F0f93;23.83;7.00
2019-04-18 02:59:59;0xb655134b6e4d02A0234bEFD25BebF800605CE798;20.85;7.00
2019-04-18 02:59:59;0xb31AC685137B1eFA777a3DACc423Db135B47Fd2d;37.11;7.00
2019-04-18 02:59:59;0xad8949CBa66bF248F2785a2d51334A0Ca0d6Be9F;8.95;7.00
2019-04-18 02:59:59;0xa8E61D433f4f40FC78669D6524c13136E0021815;2.70;7.00
2019-04-18 02:59:59;0xa61808B2FF810707e5591458b9862ac36E166199;9.21;7.00
2019-04-18 02:59:59;0xa36002e0320b2679Bf247D6760d87AFe672FD2B0;0.01;7.00
2019-04-18 02:59:59;0xa0b151255d6BBeEEd2B3e08b7D3C70b8913BE948;12.14;7.00
2019-04-18 02:59:59;0xa010322F3eea1004D16e1687777440b78F2e558E;118.88;7.00
2019-04-18 02:59:59;0xF9E4b63E4F9a70ED907Dbb24Bcdb07Bbe3Ba9Ab1;1.01;7.00
2019-04-18 02:59:59;0xF635118870abe8Fd904551A6FB3BB689D10ECEC7;60.39;7.00
2019-04-18 02:59:59;0xF02C9afF0De242E7601b07459C10B6105098AbB3;31.14;7.00
2019-04-18 02:59:59;0xEfa15eBd14b3C1D23CFc6c685C552437e7B89B43;5.61;7.00
2019-04-18 02:59:59;0xEf43ADaB305a7142509928fE10e1a05968f10239;1.30;7.00
2019-04-18 02:59:59;0xEA4866Bb88874b6d3C18758Ff14Aa59fa5C7b930;2.32;7.00
2019-04-18 02:59:59;0xE2fBb2F9F2F541FE6dc496CFf727B217994b2B31;139.19;7.00
2019-04-18 02:59:59;0xE2805dbECbA90353dFbC5032D642165Bd71bb3Ba;293.27;7.00
2019-04-18 02:59:59;0xE279d4292bF453b0354e8b16156F54F981BC19b4;6.83;7.00
2019-04-18 02:59:59;0xE06ACc588E9af88C93758Dc418EdcaF1a90B8509;3.83;7.00
2019-04-18 02:59:59;0xDf16DAfbA7eb85e0B1F03050C3374a8550aDC92B;5.52;7.00
2019-04-18 02:59:59;0xD804c73017A72fCe3E86fe47aCD589d09df37f8a;5.55;7.00
2019-04-18 02:59:59;0xD504034DCC18b98379F6E3e146a36226b93F7028;17.30;7.00
2019-04-18 02:59:59;0xD3db021eB3d6E498D2e6d8831728269c54b72653;0.15;7.00
2019-04-18 02:59:59;0xCF8adaDF7E3BD1d7faaE0E830D1db630e8750c19;12.96;7.00
2019-04-18 02:59:59;0xCC1e0A566dbd10869c071c811aBa436357858f05;0.60;7.00
2019-04-18 02:59:59;0xC9034aBb1421FCaaeF8e1AfD43863DaF9E6d3F26;4.39;7.00
2019-04-18 02:59:59;0xC65267Eb245E32dDAB67d2e9eE172ccb1C65B33e;0.47;7.00
2019-04-18 02:59:59;0xBab402ef780d4d4B96C2F1D6a025262fD945F47D;1.11;7.00
2019-04-18 02:59:59;0xB53D837e2E25d74B6B3dB59624742D55d1b97bB8;0.63;7.00
2019-04-18 02:59:59;0xB397CA23C701430C84a03cAF18Dadc9278C65bfC;14.10;7.00
2019-04-18 02:59:59;0xB0E1088863f02b7eDF67324d02D5093De9B19e0C;267.21;7.00
2019-04-18 02:59:59;0xB09fBDb544c9582f35CBeFBe3C7d4d0e68b45aAa;33.33;7.00
2019-04-18 02:59:59;0xAdD233a4c622715F6772b20AdA834bA66fB1F43f;0.15;7.00
2019-04-18 02:59:59;0xA5D224B43EAB837aa2Ee9C6Ed727f1613f301A5E;0.83;7.00
2019-04-18 02:59:59;0xA21993EA77164DA77007e83C4A4B89244a7ab2db;24.04;7.00
2019-04-18 02:59:59;0xA1e08dF8bcdfc9646dAEb50F5c8852178A532Ad2;15.09;7.00
2019-04-18 02:59:59;0x9f981188b0B4cbdB62a6a62d9bF04171a932851e;31.69;7.00
2019-04-18 02:59:59;0x9cc130ef07cc869dB2A472dA5aeE25fa2727F05C;16.86;7.00
2019-04-18 02:59:59;0x9Eee1603be70F70478Dd6927B59b246248b6659B;11.52;7.00
2019-04-18 02:59:59;0x9E9BF7495369e73e76E0F41C00481B16A270711c;5.93;7.00
2019-04-18 02:59:59;0x9A053125EA9c0961069A01439F16F70C15416f87;33.00;7.00
2019-04-18 02:59:59;0x99a811E5c62ADD613975456292F836115AEa0164;35.32;7.00
2019-04-18 02:59:59;0x99531aa682DCa2570555e052b33531d77081e5B1;3.40;7.00
2019-04-18 02:59:59;0x9798C73C42522c71D7cDCE584f146b4fd6046Ec0;0.57;7.00
2019-04-18 02:59:59;0x976868C1de3B3Ef448Ec5e20E6A8470508B9467d;87.76;7.00
2019-04-18 02:59:59;0x9475cEC6a585cAFD941D7e074d6fe5484a822BE0;2.78;7.00
2019-04-18 02:59:59;0x91F6B1eE9ce7C8b6825C0329f90C221E4CD7305e;1.99;7.00
2019-04-18 02:59:59;0x9059C9a88b8129340E508F10B7Da4AB740e4BeB9;35.21;7.00
2019-04-18 02:59:59;0x9054fCb00b38E93436cE613057072ffC676Be092;0.82;7.00
2019-04-18 02:59:59;0x8FD49BF573Fb053f1B12d9aC5338224d908427dc;0.35;7.00
2019-04-18 02:59:59;0x8AD378f70987B3E1608873F43DA85a424Bb57372;21.03;7.00
2019-04-18 02:59:59;0x89bDe2ff44dD3e208d1C35E194a9Af99314024A8;8.90;7.00
2019-04-18 02:59:59;0x88a878FF8FC3D2c626d698241E635F18b2fA6c6d;6.54;7.00
2019-04-18 02:59:59;0x869B3B007143965C5b679e0D242420F780ddC9fD;43.36;7.00
2019-04-18 02:59:59;0x85697C00fb7bfDd5b31826f4E807459FB9941b19;52.63;7.00
2019-04-18 02:59:59;0x7e826E85CbA4d3AAaa1B484f53BE01D10F527Fd6;19.78;7.00
2019-04-18 02:59:59;0x7c88E445fA773275eAdc619D5a6FBe12a4f40a24;7.50;7.00
2019-04-18 02:59:59;0x7ED1B300Ea90e8461c9Ac019a69A140Ed7229371;39.00;7.00
2019-04-18 02:59:59;0x76eb8967c4412A9dba7A83F739c0ce5c21303c58;6.61;7.00
2019-04-18 02:59:59;0x74865C349cf8685ad596C1bBc5892EB6B81268D4;97.32;7.00
2019-04-18 02:59:59;0x724086234dAca88213DE07411d243bcf6C52ED39;0.31;7.00
2019-04-18 02:59:59;0x71B56934d29E6B82C14f261929cf9e4f609d4b81;1.72;7.00
2019-04-18 02:59:59;0x70c039387365dA03c0bc345c5161deaa867AC2cF;0.02;7.00
2019-04-18 02:59:59;0x7059010320d07a47d2Ad54db88bB89Ea644C3e6F;46.33;7.00
2019-04-18 02:59:59;0x704288695D0D5077Be71c9446CbaB3064b6B8Ba0;1.74;7.00
2019-04-18 02:59:59;0x6fDd2FA11A4aFdE88a6FbF7B8e81B2986C03FD35;12.13;7.00
2019-04-18 02:59:59;0x6cdAc75E4f02ae2f9808E03027F86D286368A35D;6.43;7.00
2019-04-18 02:59:59;0x66a95Cb90a908a2aBa459E0DDe676934EB4548fB;0.18;7.00
2019-04-18 02:59:59;0x6059007c89338888Fd8233320433307f8Ad3bd13;17.65;7.00
2019-04-18 02:59:59;0x5e86228594767c3667D94Aa2C1C77F41F9eBEED4;13.07;7.00
2019-04-18 02:59:59;0x5de838A1fE05eF1d593761601225ecB8a2b28267;0.41;7.00
2019-04-18 02:59:59;0x5d807629EE51D1eB9D0bb87c62471aceb7df6847;23.31;7.00
2019-04-18 02:59:59;0x5BD755e6fE8353952a9e8ACCec48E0033D1C0153;3.89;7.00
2019-04-18 02:59:59;0x581eFb4C351B992A68997Ea11c68C5db2D9AA151;24.07;7.00
2019-04-18 02:59:59;0x540467E4D66cEa16598240Ba82215F459c9b988A;0.58;7.00
2019-04-18 02:59:59;0x53468936BbD13B60317ec5340B2E82b5ac0Ec735;2.36;7.00
2019-04-18 02:59:59;0x5328CB39caE684427BEef0466d200ED9b38F3Ae4;0.38;7.00
2019-04-18 02:59:59;0x51a6E599E260eA180e48B2f671fAA96675FFD6a5;59.35;7.00
2019-04-18 02:59:59;0x4f9a5F316b49336B5E6E3ff38D1633D8557328bb;15.41;7.00
2019-04-18 02:59:59;0x4f2604aaC91114aE3b3D0be485D407D02B24480B;3.35;7.00
2019-04-18 02:59:59;0x4cc404c443999dB8199B5e60BDd57AE56a57A412;10.03;7.00
2019-04-18 02:59:59;0x4cDe756fE90A277ae54c5d9407532106dbac30e2;7.49;7.00
2019-04-18 02:59:59;0x4cC930A91865E30fEfF38465ace57711e3923881;10.59;7.00
2019-04-18 02:59:59;0x4b771B02981Ef44E52c7B561E9a614FA9B11DeF6;2.36;7.00
2019-04-18 02:59:59;0x4F4bE1a92998CfB97f949a4EA96Ff917035d18A8;28.66;7.00
2019-04-18 02:59:59;0x49a1eB39534f378722036d41d3AB5c92e86b55CF;14.54;7.00
2019-04-18 02:59:59;0x496fE73E57CB0619ea8Ba0fE4fE10071b83Dab46;66.94;7.00
2019-04-18 02:59:59;0x47ef735a6D91B121d750A5D73DDc61022f2Fa06B;0.65;7.00
2019-04-18 02:59:59;0x47C8c744Eb477DC4EE9d8f72ffBD6001Ebbc6362;1.14;7.00
2019-04-18 02:59:59;0x454958B6b1BB7e396617E7AEE71a95A6320041CA;28.39;7.00
2019-04-18 02:59:59;0x45024cE47fcbc0737816B7F5aED179645205b7A6;0.08;7.00
2019-04-18 02:59:59;0x444F63f3661919cE69cfCE67a2f8BAc5A170cadD;10.60;7.00
2019-04-18 02:59:59;0x443c3400787cA2bc37023511b73Ff6747A1F2485;122.45;7.00
2019-04-18 02:59:59;0x439b388FaA6e3aeE0989DeDCA8dF054f29f01553;51.98;7.00
2019-04-18 02:59:59;0x4200f2bE641173D9Ee05B7b4Cb048fb8023E9361;2.05;7.00
2019-04-18 02:59:59;0x3e0b2A332c8c252EadBC039D27e3a53e89E85b23;7.05;7.00
2019-04-18 02:59:59;0x3D6833A49e9fF761BF4793672a50E2094C03C304;26.71;7.00
2019-04-18 02:59:59;0x3B5120D53894924Ee0c47556Ae923841C453b5f3;3.31;7.00
2019-04-18 02:59:59;0x3456580Ee74314ddBA328e400d968E59D26b0Efc;2.09;7.00
2019-04-18 02:59:59;0x33A0b38129EB28cf8E7eb28E3fFC5A391f964ad3;3.43;7.00
2019-04-18 02:59:59;0x317854d799bF228f22aE1AF441f0E3CEdEdCEBAE;1.26;7.00
2019-04-18 02:59:59;0x317542Bc56d79887a1f8CAEd2Ba1Ea486fd70a37;4.82;7.00
2019-04-18 02:59:59;0x30B35214014e1DE95329A3acbF902EF9B07adb73;4.80;7.00
2019-04-18 02:59:59;0x301Db5e7A068874B2E2603eb8839371B4Dc9BdCc;1.45;7.00
2019-04-18 02:59:59;0x2d6Cb75099574bB7FA3Cb4b55aAdc31743c4A127;46.85;7.00
2019-04-18 02:59:59;0x2c79e1A51e25fFFFF54c3BEcadBF1554841a8fC8;87.44;7.00
2019-04-18 02:59:59;0x2BcA95b922F90EA87d2aa2341103Eae8600370d3;6.35;7.00
2019-04-18 02:59:59;0x2B50d53c2d10954aEA741ae61001c3fb77717e5e;18.27;7.00
2019-04-18 02:59:59;0x2512aD17451937625CCB3Bae184ebA0BbF6200F0;31.92;7.00
2019-04-18 02:59:59;0x21bBFEd76f3E3Fe03d07f98771C3fE188698D0ef;10.92;7.00
2019-04-18 02:59:59;0x20593D1afc7909CAF13FcDF325d3Edb17F9cd3ed;114.86;7.00
2019-04-18 02:59:59;0x1fDF97C7473accAa7d76817132162ac7a68d1e82;0.93;7.00
2019-04-18 02:59:59;0x1bdADC5a2C899ce2cc11cA928009318554A3f899;4.53;7.00
2019-04-18 02:59:59;0x1bD4d9616420C2F56F4faaa3A662EABdf6Df06cc;59.99;7.00
2019-04-18 02:59:59;0x1a6e64a15CB07639eb27471E422A947085C2F4fC;6.03;7.00
2019-04-18 02:59:59;0x1F92fC15bCbEB4dD24EeFbead8d7aeE409f891DC;4.43;7.00
2019-04-18 02:59:59;0x1EDbD2D5127bDCa68b4c335787A9d68a4fb1c9Ad;3.88;7.00
2019-04-18 02:59:59;0x1DAe90519CA0f752e325bEe8c36c50a097Bc5ab6;0.06;7.00
2019-04-18 02:59:59;0x19360799a15730fAc556088793895aa7650EE442;41.03;7.00
2019-04-18 02:59:59;0x1807154ACC6eC470E844825661C37A6d6819E265;3.04;7.00
2019-04-18 02:59:59;0x15a49309a1d61436dfA67F6dE07ee0235dEBe8Bf;43.25;7.00
2019-04-18 02:59:59;0x10369d3b222a4D9E3b2aB2Acf4DDb162891A62f2;8.14;7.00
2019-04-18 02:59:59;0x10330C9b04fF1CbF75e15bdB59566441539c274b;151.25;7.00
2019-04-18 02:59:59;0x0fD84d7cb911728737556684050782B298F70f0f;207.47;7.00
2019-04-18 02:59:59;0x0a790ab519b15FB06dbb7b71AB6137890135510a;7.68;7.00
2019-04-18 02:59:59;0x0F66A5a7F76C973fb56df7ff436e6bDE5a3E04a0;1.63;7.00
2019-04-18 02:59:59;0x0E8210792BbfBC66758e010B0A7Cb5415e1Fa468;63.80;7.00
2019-04-18 02:59:59;0x0Ab368F196ddA514F7e778e9c4B0F85F57bCE5b4;1.49;7.00
2019-04-18 02:59:59;0x07D3642013fdE2549E811633F1066910D9c4082f;19.18;7.00
2019-04-18 02:59:59;0x058de58B2e237826000132e3cb63977AE914F002;5.29;7.00
2019-04-18 02:59:59;0x02dE7629a4590F575C559553735820D2F55F0D96;45.40;7.00
2019-04-18 02:59:59;0x01C82bBefC9de4E7aA08a0a0DB7aa8D2d7129684;17.53;7.00
2019-04-18 02:59:59;0x00ec3a1CddF26F1758C2A8Fa908B84F93b9fFf87;1.70;7.00
2019-04-18 02:59:59;0x009F948e57FB1e5Fd604f4B20A19Db67a47d949f;10.70;7.00
2019-04-18 02:59:59;0x000BE263b3CEb55D22Ed9b40D7619f62c4862C80;52.40;7.00
2019-04-18 02:59:59;0xff62B319D69043C621B086123b141d8e774BFce2;1.73;6.00
2019-04-18 02:59:59;0xfbe565f98802697cf37726989B2cBa5772Fa346C;0.66;6.00
2019-04-18 02:59:59;0xfbBC5bb1fc682c9CBB898a42B220d30774713E66;0.40;6.00
2019-04-18 02:59:59;0xfa99b61a179D13ea792431370D77d3e1C272FE90;17.08;6.00
2019-04-18 02:59:59;0xf5493d28b94521fe392F640aA78df3C68531964e;2.72;6.00
2019-04-18 02:59:59;0xf417D6846c654EcDC5D6C2e65811F984B4dEF9a3;5.39;6.00
2019-04-18 02:59:59;0xf41180B0F4eaffeBBEc4C70cE301f1d02dffe048;3.90;6.00
2019-04-18 02:59:59;0xf264A9e4e70aC6abBA6DfB5111f8C8668F46ee2D;1.09;6.00
2019-04-18 02:59:59;0xf214dDE57f32F3F34492Ba3148641693058D4A9e;30.50;6.00
2019-04-18 02:59:59;0xf0430bbb78C3c359c22d4913484081A563B86170;15.93;6.00
2019-04-18 02:59:59;0xeBf7E4848007FB4112bbCb7C36B84820E7a9A467;1.22;6.00
2019-04-18 02:59:59;0xeB22dEd3ed4391a2a6c250047625c92273C4c869;0.33;6.00
2019-04-18 02:59:59;0xe9B88fa2d3FE1eD6484bdb5ce74661a36f931659;0.66;6.00
2019-04-18 02:59:59;0xe72E4706C3505B55457Be071f368786CaD256cE0;0.96;6.00
2019-04-18 02:59:59;0xe516134DD14a2a916eE5C51CfF325A47b2ae7848;28.56;6.00
2019-04-18 02:59:59;0xe4c73387041da5d36cdD11Ebc119478FB399E1De;13.07;6.00
2019-04-18 02:59:59;0xe33FdEA354463470591dB085a2d32999954FEA60;14.98;6.00
2019-04-18 02:59:59;0xe0B68438291921c8aefEd35c93feCdDe750c1bBa;49.57;6.00
2019-04-18 02:59:59;0xe0246F1ae605e587696D800Fb682810855B6f09a;0.08;6.00
2019-04-18 02:59:59;0xdfB895C870C4956261f4839DD12786EF612D7314;1.13;6.00
2019-04-18 02:59:59;0xd364d49DDeE685943b1497fa89c4b0118226B55a;15.36;6.00
2019-04-18 02:59:59;0xcEFebCf7D8B307b2dAe9328487a77E40935EF76e;52.00;6.00
2019-04-18 02:59:59;0xcDC65DE2A7BC4B56d20e98A387C1528e58Bf3441;0.32;6.00
2019-04-18 02:59:59;0xc8cc7577f96B15DbDCE2Ee09dEd460C26494594c;15.15;6.00
2019-04-18 02:59:59;0xc7c37b0c7AF5af560bF31b0BcbFeC04B97361275;108.91;6.00
2019-04-18 02:59:59;0xc7E3488a98d6e3DD192E694D9DE3a2B3eAcd9E5F;51.20;6.00
2019-04-18 02:59:59;0xc6bFa00D2cE99e495Aec11248A83963eb1510858;100.16;6.00
2019-04-18 02:59:59;0xc50d8687a78680f51DA2D666A3F9e13251e7ABA5;39.90;6.00
2019-04-18 02:59:59;0xbc411f7fB825643EB3a44C0D21AFcda2f8D3C985;44.10;6.00
2019-04-18 02:59:59;0xbABe0517b42b7fFEDceFabBFE87371DB2F4bCbf1;3.29;6.00
2019-04-18 02:59:59;0xbA2831627896c7a4840283020C362bb2e3DF2864;7.88;6.00
2019-04-18 02:59:59;0xb25D75ef483860A89e42294dF495D4cF52dF3c0B;11.32;6.00
2019-04-18 02:59:59;0xac45bC4419c7cd31171cc17fd3D333f1Cc89eA7c;3.00;6.00
2019-04-18 02:59:59;0xaD324fae2E3854b34a153d8B9fA6314BDAd9e47b;13.47;6.00
2019-04-18 02:59:59;0xa9E63A570ce0ACC938316742a903E4d5C43c81C8;11.48;6.00
2019-04-18 02:59:59;0xa74Fc05891eF8AA3Ef7DF96c72934bDC2b0287c4;18.64;6.00
2019-04-18 02:59:59;0xa68B87eaA27B780170D7768747d9E5a5b7918D93;0.73;6.00
2019-04-18 02:59:59;0xa1998b821C37519889Af52f95d1B9dD0d5167D6A;21.60;6.00
2019-04-18 02:59:59;0xFdbBfB0Fe2986672af97Eca0e797D76A0bbF35c9;139.12;6.00
2019-04-18 02:59:59;0xFA9a93D83d5B0Ba6d8002edd20F3Be4416d9BC1C;2.79;6.00
2019-04-18 02:59:59;0xF6CA4bdE4f6dF4d733090476e5052F26da37D8fF;1.35;6.00
2019-04-18 02:59:59;0xF58D45805EC4880984765D6dAf6072F53A76d925;23.25;6.00
2019-04-18 02:59:59;0xF03f312cFf9841e5a79BDf999B517071683923A5;1.07;6.00
2019-04-18 02:59:59;0xEeeC39fB265Fd0D46fac84ff85952Dbf52546add;0.33;6.00
2019-04-18 02:59:59;0xE94f589aDc4a545Ed67598ae427b77B1e8dC9176;11.26;6.00
2019-04-18 02:59:59;0xE88bab104421183aa4B3674c9162Ed8509C32A40;0.01;6.00
2019-04-18 02:59:59;0xE754618dE549D597F75c609C111cA410C033c514;3.78;6.00
2019-04-18 02:59:59;0xE4b205c76B78Cf72012D6040C33429Dba9bBd19B;3.52;6.00
2019-04-18 02:59:59;0xE3f32d90Fc615d3aF0a30446b29425004A93e981;1.40;6.00
2019-04-18 02:59:59;0xE233CEc774061e9871b865c59d1df66Be52E3388;88.33;6.00
2019-04-18 02:59:59;0xE2321512600686bfBf2138a3195770e447A3cCD3;7.96;6.00
2019-04-18 02:59:59;0xE1c871e199d097eB7033a2bbaeB1fDbD6C8112F1;31.07;6.00
2019-04-18 02:59:59;0xDd56d22e7C870e46B60cea84af8209c3800B0EF5;0.09;6.00
2019-04-18 02:59:59;0xDEEc9Fd8aa3cfd9De0A470ca353BF03bA3006D2b;15.67;6.00
2019-04-18 02:59:59;0xDED9957716F5c4d488cD502b47642A9cdB03E11f;295.16;6.00
2019-04-18 02:59:59;0xDD4d0427FCD9Bf3706b54CaF6bc1C668Cb47983f;6.03;6.00
2019-04-18 02:59:59;0xDC3826aA1AB637299e7aC35334a7462F360A240C;3.75;6.00
2019-04-18 02:59:59;0xDB733cd264b926295f7BD18fd57b83A8Bf2DFd01;19.68;6.00
2019-04-18 02:59:59;0xD9a25A008d5e5973A7E439002327a62D56AdAAb5;7.69;6.00
2019-04-18 02:59:59;0xD92dE6e84ca5Be801FEb311084e1092AEb233E00;38.05;6.00
2019-04-18 02:59:59;0xD8C29a026e4368CCc5135a55e77CB0872d14cdc8;40.66;6.00
2019-04-18 02:59:59;0xD6c6ec359Cb2DdfD9fB2D0BC466F2Fd5E58D57Fd;0.35;6.00
2019-04-18 02:59:59;0xD662C9d4e6042792cd7eA2fA4187C7B65133b9aF;1.31;6.00
2019-04-18 02:59:59;0xD589607cb9b7aD12b50b528B0Dff157f749df285;38.00;6.00
2019-04-18 02:59:59;0xD45fccA46D33522886694e4D282CECf621A3878a;116.57;6.00
2019-04-18 02:59:59;0xD1D972F85236d6da79E628275D5edF3f5332ddDe;116.34;6.00
2019-04-18 02:59:59;0xD0251D7B83D20D0568B0B9F29F153338fD1FC9E0;195.53;6.00
2019-04-18 02:59:59;0xCF4C215D811b79c507588a3435E3d026c8Df1a34;25.89;6.00
2019-04-18 02:59:59;0xC9cf3F7ad0EEB7eAC85aA09147da745ffCE535C9;0.07;6.00
2019-04-18 02:59:59;0xC7CEcf7fE0625ed16E78f5d950068f5F75D0Ea53;17.92;6.00
2019-04-18 02:59:59;0xC6f00f40e50BB238305b35000F1b51Ad13Ccc8A6;3.57;6.00
2019-04-18 02:59:59;0xC5C04a665048403B7D7F4f5f1B165cF64385D9C7;36.57;6.00
2019-04-18 02:59:59;0xC1D91943248Bf2e627Ca2c52860a04cDB80903A4;0.02;6.00
2019-04-18 02:59:59;0xBfD15c048eaDB970C5C950e1cCB04375f67191B2;4.72;6.00
2019-04-18 02:59:59;0xBfAa1DA9fb987280F747768135F96F4cDbc60f00;7.57;6.00
2019-04-18 02:59:59;0xB42779e59e6CBD19861fF938342f790d1aEEDF90;0.89;6.00
2019-04-18 02:59:59;0xB3Df584aa60A6113c2e8561F61C72869F19C20E5;0.88;6.00
2019-04-18 02:59:59;0xB24b54FE5a3ADcB4cb3B27d31B6C7f7E9F6A73a7;101.08;6.00
2019-04-18 02:59:59;0xAa0A328f6935f6E94f937cFBF4907BA105cf8736;24.80;6.00
2019-04-18 02:59:59;0xA5B7922F058b4675DcE7ACfDC6d43E9b8eC68De6;6.06;6.00
2019-04-18 02:59:59;0xA3d7553397352eFB84a0bc217a464E9E114207d6;2.25;6.00
2019-04-18 02:59:59;0x9d39A4559a9FB2B4bBeDe149Ecb8249365d05710;14.44;6.00
2019-04-18 02:59:59;0x9d17daE3AD7734b2f36a84287E2F4D7aBC153363;36.46;6.00
2019-04-18 02:59:59;0x9c3c83fC9B8fE1DFd5409788d188348413619539;7.73;6.00
2019-04-18 02:59:59;0x9b2e58Dd9a5Bc1169E86Ff296895eaBfdE1C11D0;107.72;6.00
2019-04-18 02:59:59;0x9Eb7fA865937D1e92A1C1D10cCB5240757e93227;2.08;6.00
2019-04-18 02:59:59;0x981a5BEF8d12155355B6c7F5169fbC77f652df6c;4.28;6.00
2019-04-18 02:59:59;0x981DfE09992275fC1A3Fe881A369fF67639C43d9;0.29;6.00
2019-04-18 02:59:59;0x96aabCe0457d0680f4e5d779eff856be3Ccd94F3;10.00;6.00
2019-04-18 02:59:59;0x9545c4b083AfcC9089fe5008f93303da59Fa028d;5.74;6.00
2019-04-18 02:59:59;0x94fdB33eb044f0737fD2dfAA5D20b5c305240728;30.48;6.00
2019-04-18 02:59:59;0x94690A2e7D315B4c780aB7B50118e4E9876b7F91;5.62;6.00
2019-04-18 02:59:59;0x909312D6Af25C260Da214d10e3Fb67B2C50897f4;13.66;6.00
2019-04-18 02:59:59;0x901d8343b7D29e4B633600b2498d3B30ee3f6e49;17.39;6.00
2019-04-18 02:59:59;0x8b067DDDF098234471F5e6F3B0960ccA2cc6C94d;7.06;6.00
2019-04-18 02:59:59;0x8Ef94a0F6c40aeE2087a0fF55aaF7f9f6c2114Fd;12.00;6.00
2019-04-18 02:59:59;0x8B3b1F07D7ccF89C4042F2e613d958E303021812;0.51;6.00
2019-04-18 02:59:59;0x88ED4Aa96940EEA43325CC1E08CF924291bc58Cc;300.00;6.00
